model,duplex,split,cm,ds,ms,noise_type,snr,h1,h2,h3,h4,nmse_mean,source
RNN,TDD,generalization,A,1e-07,33.0,vanilla,25.0,0.23221764,0.41573834,0.69194865,0.9567874,0.5741730075,RNN\TDD\generalization\slice_16\20260225_164550\result.csv
RNN,TDD,generalization,A,1e-07,36.0,vanilla,0.0,0.3068439,0.48423803,0.78966296,0.95563483,0.6340949300000001,RNN\TDD\generalization\slice_0\20260225_164445\result.csv
RNN,TDD,generalization,A,1e-07,36.0,vanilla,5.0,0.2646182,0.4337072,0.7247158,0.91360366,0.5841612150000001,RNN\TDD\generalization\slice_3\20260225_164528\result.csv
RNN,TDD,generalization,A,1e-07,36.0,vanilla,10.0,0.26120442,0.42101705,0.6842442,0.8908561,0.5643304425,RNN\TDD\generalization\slice_6\20260225_164536\result.csv
RNN,TDD,generalization,A,1e-07,36.0,vanilla,15.0,0.25495315,0.40553015,0.6856296,0.88141525,0.5568820375,RNN\TDD\generalization\slice_9\20260225_164540\result.csv
RNN,TDD,generalization,A,1e-07,36.0,vanilla,20.0,0.25243273,0.40657455,0.6840921,0.87978286,0.55572056,RNN\TDD\generalization\slice_12\20260225_164540\result.csv
RNN,TDD,generalization,A,1e-07,36.0,vanilla,25.0,0.25119102,0.4030715,0.6784336,0.8794382,0.55303358,RNN\TDD\generalization\slice_16\20260225_164550\result.csv
RNN,TDD,generalization,A,1e-07,39.0,vanilla,0.0,0.37316483,0.5314704,0.75715756,0.91433644,0.6440323075000001,RNN\TDD\generalization\slice_0\20260225_164445\result.csv
RNN,TDD,generalization,A,1e-07,39.0,vanilla,5.0,0.3598916,0.5005837,0.7330996,0.8928465,0.62160535,RNN\TDD\generalization\slice_3\20260225_164528\result.csv
RNN,TDD,generalization,A,1e-07,39.0,vanilla,10.0,0.3548994,0.49281842,0.7210979,0.88399786,0.613203395,RNN\TDD\generalization\slice_6\20260225_164536\result.csv
RNN,TDD,generalization,A,1e-07,39.0,vanilla,15.0,0.35551587,0.4884268,0.71555734,0.8823192,0.6104548025000001,RNN\TDD\generalization\slice_9\20260225_164540\result.csv
RNN,TDD,generalization,A,1e-07,39.0,vanilla,20.0,0.35197544,0.48478398,0.7139617,0.8804455,0.607791655,RNN\TDD\generalization\slice_12\20260225_164540\result.csv
RNN,TDD,generalization,A,1e-07,39.0,vanilla,25.0,0.35223404,0.48540252,0.7147906,0.88109183,0.6083797475,RNN\TDD\generalization\slice_16\20260225_164550\result.csv
RNN,TDD,generalization,A,1e-07,42.0,vanilla,0.0,0.36053407,0.5964836,0.8311108,0.99868673,0.6967038,RNN\TDD\generalization\slice_0\20260225_164445\result.csv
RNN,TDD,generalization,A,1e-07,42.0,vanilla,5.0,0.3299796,0.56435674,0.801339,0.9860237,0.67042476,RNN\TDD\generalization\slice_3\20260225_164528\result.csv
RNN,TDD,generalization,A,1e-07,42.0,vanilla,10.0,0.31553546,0.5456725,0.7782516,0.9673713,0.651707715,RNN\TDD\generalization\slice_6\20260225_164536\result.csv
RNN,TDD,generalization,A,1e-07,42.0,vanilla,15.0,0.31175372,0.53948194,0.76937246,0.9665661,0.646793555,RNN\TDD\generalization\slice_9\20260225_164540\result.csv
RNN,TDD,generalization,A,1e-07,42.0,vanilla,20.0,0.31320986,0.5365047,0.76809645,0.967314,0.6462812525,RNN\TDD\generalization\slice_12\20260225_164540\result.csv
RNN,TDD,generalization,A,1e-07,42.0,vanilla,25.0,0.31205636,0.5346315,0.7685504,0.96827024,0.6458771249999999,RNN\TDD\generalization\slice_16\20260225_164550\result.csv
RNN,TDD,generalization,A,1e-07,45.0,vanilla,0.0,0.3978202,0.5939766,0.8420162,1.030108,0.71598025,RNN\TDD\generalization\slice_0\20260225_164445\result.csv
RNN,TDD,generalization,A,1e-07,45.0,vanilla,5.0,0.37402317,0.5607172,0.8323887,1.0197085,0.6967093925,RNN\TDD\generalization\slice_3\20260225_164528\result.csv
RNN,TDD,generalization,A,1e-07,45.0,vanilla,10.0,0.37001255,0.546094,0.8165445,1.0057456,0.6845991625,RNN\TDD\generalization\slice_6\20260225_164536\result.csv
RNN,TDD,generalization,A,1e-07,45.0,vanilla,15.0,0.3652945,0.5398977,0.81522095,1.0055134,0.6814816375,RNN\TDD\generalization\slice_9\20260225_164540\result.csv
RNN,TDD,generalization,A,1e-07,45.0,vanilla,20.0,0.3636627,0.53886026,0.81477165,1.0083332,0.6814069524999999,RNN\TDD\generalization\slice_12\20260225_164540\result.csv
RNN,TDD,generalization,A,1e-07,45.0,vanilla,25.0,0.36336213,0.536898,0.81009203,1.0034354,0.67844689,RNN\TDD\generalization\slice_16\20260225_164550\result.csv
RNN,TDD,generalization,A,2e-07,1.0,vanilla,0.0,0.03142381,0.04626304,0.05560757,0.07266445,0.051489717500000004,RNN\TDD\generalization\slice_0\20260225_164445\result.csv
RNN,TDD,generalization,A,2e-07,1.0,vanilla,5.0,0.01885042,0.02710182,0.03109424,0.03995212,0.02924965,RNN\TDD\generalization\slice_3\20260225_164528\result.csv
RNN,TDD,generalization,A,2e-07,1.0,vanilla,10.0,0.01440173,0.01940803,0.02093186,0.02659242,0.02033351,RNN\TDD\generalization\slice_6\20260225_164536\result.csv
RNN,TDD,generalization,A,2e-07,1.0,vanilla,15.0,0.01302617,0.0163884,0.01754428,0.0222105,0.0172923375,RNN\TDD\generalization\slice_9\20260225_164540\result.csv
RNN,TDD,generalization,A,2e-07,1.0,vanilla,20.0,0.01261041,0.01518331,0.01607268,0.02036513,0.0160578825,RNN\TDD\generalization\slice_12\20260225_164540\result.csv
RNN,TDD,generalization,A,2e-07,1.0,vanilla,25.0,0.01252938,0.0148062,0.01554133,0.01963152,0.0156271075,RNN\TDD\generalization\slice_16\20260225_164550\result.csv
RNN,TDD,generalization,A,2e-07,3.0,vanilla,0.0,0.03942157,0.06148174,0.08164076,0.11456279,0.07427671500000001,RNN\TDD\generalization\slice_0\20260225_164445\result.csv
RNN,TDD,generalization,A,2e-07,3.0,vanilla,5.0,0.02438461,0.0374934,0.0484632,0.06935323,0.04492361,RNN\TDD\generalization\slice_3\20260225_164528\result.csv
RNN,TDD,generalization,A,2e-07,3.0,vanilla,10.0,0.01916011,0.02622448,0.03467844,0.0498016,0.0324661575,RNN\TDD\generalization\slice_6\20260225_164536\result.csv
RNN,TDD,generalization,A,2e-07,3.0,vanilla,15.0,0.01752063,0.02211856,0.02897787,0.04201511,0.0276580425,RNN\TDD\generalization\slice_9\20260225_164540\result.csv
RNN,TDD,generalization,A,2e-07,3.0,vanilla,20.0,0.01693993,0.02037232,0.02695107,0.03864693,0.025727562500000002,RNN\TDD\generalization\slice_12\20260225_164540\result.csv
RNN,TDD,generalization,A,2e-07,3.0,vanilla,25.0,0.01686905,0.01996455,0.02641734,0.03779418,0.02526128,RNN\TDD\generalization\slice_16\20260225_164550\result.csv
RNN,TDD,generalization,A,2e-07,6.0,vanilla,0.0,0.04754634,0.0795254,0.11610962,0.1699732,0.10328864,RNN\TDD\generalization\slice_0\20260225_164445\result.csv
RNN,TDD,generalization,A,2e-07,6.0,vanilla,5.0,0.03044069,0.04833057,0.07555651,0.11403202,0.0670899475,RNN\TDD\generalization\slice_3\20260225_164528\result.csv
RNN,TDD,generalization,A,2e-07,6.0,vanilla,10.0,0.02428753,0.03519506,0.05652722,0.08718089,0.050797675,RNN\TDD\generalization\slice_6\20260225_164536\result.csv
RNN,TDD,generalization,A,2e-07,6.0,vanilla,15.0,0.02210825,0.02984696,0.0485606,0.07610643,0.04415556,RNN\TDD\generalization\slice_9\20260225_164540\result.csv
RNN,TDD,generalization,A,2e-07,6.0,vanilla,20.0,0.02151049,0.02784842,0.04585893,0.07214355,0.0418403475,RNN\TDD\generalization\slice_12\20260225_164540\result.csv
RNN,TDD,generalization,A,2e-07,6.0,vanilla,25.0,0.02131506,0.02676443,0.04430367,0.07034402,0.040681795,RNN\TDD\generalization\slice_16\20260225_164550\result.csv
RNN,TDD,generalization,A,2e-07,9.0,vanilla,0.0,0.06445998,0.10361926,0.1591634,0.23433882,0.140395365,RNN\TDD\generalization\slice_0\20260225_164445\result.csv
RNN,TDD,generalization,A,2e-07,9.0,vanilla,5.0,0.04446651,0.06928247,0.11189662,0.17082907,0.09911866750000001,RNN\TDD\generalization\slice_3\20260225_164528\result.csv
RNN,TDD,generalization,A,2e-07,9.0,vanilla,10.0,0.03680871,0.05224642,0.08823135,0.14044048,0.07943174,RNN\TDD\generalization\slice_6\20260225_164536\result.csv
RNN,TDD,generalization,A,2e-07,9.0,vanilla,15.0,0.0341354,0.04638718,0.08036048,0.12975511,0.07265954250000001,RNN\TDD\generalization\slice_9\20260225_164540\result.csv
RNN,TDD,generalization,A,2e-07,9.0,vanilla,20.0,0.0330757,0.04375578,0.0761053,0.12410156,0.069259585,RNN\TDD\generalization\slice_13\20260225_164539\result.csv
RNN,TDD,generalization,A,2e-07,9.0,vanilla,25.0,0.03272071,0.04309339,0.07520826,0.12277521,0.0684493925,RNN\TDD\generalization\slice_16\20260225_164550\result.csv
RNN,TDD,generalization,A,2e-07,10.0,vanilla,0.0,0.0701128,0.11534844,0.18340008,0.27703008,0.16147285,RNN\TDD\generalization\slice_0\20260225_164445\result.csv
RNN,TDD,generalization,A,2e-07,10.0,vanilla,5.0,0.04999522,0.07984006,0.13462555,0.20564122,0.11752551250000001,RNN\TDD\generalization\slice_3\20260225_164528\result.csv
RNN,TDD,generalization,A,2e-07,10.0,vanilla,10.0,0.04257557,0.06446677,0.11143145,0.17790501,0.09909470000000001,RNN\TDD\generalization\slice_6\20260225_164536\result.csv
RNN,TDD,generalization,A,2e-07,10.0,vanilla,15.0,0.03935949,0.05641159,0.10003869,0.16212027,0.08948251,RNN\TDD\generalization\slice_9\20260225_164540\result.csv
RNN,TDD,generalization,A,2e-07,10.0,vanilla,20.0,0.03808334,0.05382167,0.09593987,0.15598601,0.0859577225,RNN\TDD\generalization\slice_13\20260225_164539\result.csv
RNN,TDD,generalization,A,2e-07,10.0,vanilla,25.0,0.0378838,0.05329781,0.09519573,0.15475687,0.0852835525,RNN\TDD\generalization\slice_16\20260225_164550\result.csv
RNN,TDD,generalization,A,2e-07,12.0,vanilla,0.0,0.09329074,0.15580077,0.25625953,0.3792951,0.221161535,RNN\TDD\generalization\slice_0\20260225_164445\result.csv
RNN,TDD,generalization,A,2e-07,12.0,vanilla,5.0,0.07026336,0.11496241,0.20054744,0.30709025,0.173215865,RNN\TDD\generalization\slice_3\20260225_164528\result.csv
RNN,TDD,generalization,A,2e-07,12.0,vanilla,10.0,0.06055199,0.09573713,0.17471762,0.27307042,0.15101929,RNN\TDD\generalization\slice_6\20260225_164536\result.csv
RNN,TDD,generalization,A,2e-07,12.0,vanilla,15.0,0.05611878,0.08720767,0.16070524,0.25827193,0.140575905,RNN\TDD\generalization\slice_9\20260225_164540\result.csv
RNN,TDD,generalization,A,2e-07,12.0,vanilla,20.0,0.05480795,0.08293042,0.15521152,0.25145257,0.136100615,RNN\TDD\generalization\slice_13\20260225_164539\result.csv
RNN,TDD,generalization,A,2e-07,12.0,vanilla,25.0,0.05457565,0.08192307,0.15450458,0.25008175,0.1352712625,RNN\TDD\generalization\slice_16\20260225_164550\result.csv
RNN,TDD,generalization,A,2e-07,15.0,vanilla,0.0,0.11658529,0.19786638,0.32363537,0.46399066,0.275519425,RNN\TDD\generalization\slice_0\20260225_164445\result.csv
RNN,TDD,generalization,A,2e-07,15.0,vanilla,5.0,0.08769758,0.15312082,0.26274657,0.3972364,0.22520034249999998,RNN\TDD\generalization\slice_3\20260225_164528\result.csv
RNN,TDD,generalization,A,2e-07,15.0,vanilla,10.0,0.0786081,0.13445795,0.2377635,0.37045902,0.2053221425,RNN\TDD\generalization\slice_6\20260225_164536\result.csv
RNN,TDD,generalization,A,2e-07,15.0,vanilla,15.0,0.07500626,0.1286234,0.22712229,0.35584068,0.1966481575,RNN\TDD\generalization\slice_9\20260225_164540\result.csv
RNN,TDD,generalization,A,2e-07,15.0,vanilla,20.0,0.07332873,0.1250527,0.22257017,0.34951887,0.1926176175,RNN\TDD\generalization\slice_13\20260225_164539\result.csv
RNN,TDD,generalization,A,2e-07,15.0,vanilla,25.0,0.07292661,0.12417966,0.22270025,0.35120237,0.1927522225,RNN\TDD\generalization\slice_16\20260225_164550\result.csv
RNN,TDD,generalization,A,2e-07,18.0,vanilla,0.0,0.12897456,0.21449184,0.3744958,0.5541485,0.318027675,RNN\TDD\generalization\slice_0\20260225_164445\result.csv
RNN,TDD,generalization,A,2e-07,18.0,vanilla,5.0,0.10675059,0.17571431,0.32122317,0.5024733,0.27654034250000004,RNN\TDD\generalization\slice_3\20260225_164528\result.csv
RNN,TDD,generalization,A,2e-07,18.0,vanilla,10.0,0.09851234,0.16146655,0.30054343,0.48560792,0.26153256,RNN\TDD\generalization\slice_6\20260225_164536\result.csv
RNN,TDD,generalization,A,2e-07,18.0,vanilla,15.0,0.09495424,0.15514798,0.29083008,0.47280443,0.2534341825,RNN\TDD\generalization\slice_9\20260225_164540\result.csv
RNN,TDD,generalization,A,2e-07,18.0,vanilla,20.0,0.09408145,0.15355901,0.28987813,0.47212902,0.2524119025,RNN\TDD\generalization\slice_13\20260225_164539\result.csv
RNN,TDD,generalization,A,2e-07,18.0,vanilla,25.0,0.09390614,0.15276994,0.28856248,0.46972224,0.2512402,RNN\TDD\generalization\slice_16\20260225_164550\result.csv
RNN,TDD,generalization,A,2e-07,21.0,vanilla,0.0,0.1689421,0.26028416,0.44159326,0.6462067,0.379256555,RNN\TDD\generalization\slice_0\20260225_164445\result.csv
RNN,TDD,generalization,A,2e-07,21.0,vanilla,5.0,0.14490443,0.22751027,0.40516812,0.6179397,0.34888063,RNN\TDD\generalization\slice_3\20260225_164528\result.csv
RNN,TDD,generalization,A,2e-07,21.0,vanilla,10.0,0.1374662,0.21499197,0.38732147,0.5880097,0.331947335,RNN\TDD\generalization\slice_6\20260225_164536\result.csv
RNN,TDD,generalization,A,2e-07,21.0,vanilla,15.0,0.13450722,0.20863518,0.3808912,0.58769834,0.327932985,RNN\TDD\generalization\slice_9\20260225_164540\result.csv
RNN,TDD,generalization,A,2e-07,21.0,vanilla,20.0,0.13325267,0.2062348,0.37619942,0.5792824,0.3237423225,RNN\TDD\generalization\slice_13\20260225_164539\result.csv
RNN,TDD,generalization,A,2e-07,21.0,vanilla,25.0,0.13284375,0.20524535,0.37472638,0.5765305,0.322336495,RNN\TDD\generalization\slice_16\20260225_164550\result.csv
RNN,TDD,generalization,A,2e-07,24.0,vanilla,0.0,0.1835772,0.2809677,0.46277416,0.6767747,0.40102344,RNN\TDD\generalization\slice_0\20260225_164445\result.csv
RNN,TDD,generalization,A,2e-07,24.0,vanilla,5.0,0.15238321,0.24056613,0.4154629,0.6276496,0.35901546,RNN\TDD\generalization\slice_3\20260225_164528\result.csv
RNN,TDD,generalization,A,2e-07,24.0,vanilla,10.0,0.14179732,0.22021732,0.39096755,0.61358964,0.3416429575,RNN\TDD\generalization\slice_6\20260225_164536\result.csv
RNN,TDD,generalization,A,2e-07,24.0,vanilla,15.0,0.13966681,0.21382436,0.38293612,0.59752727,0.33348864,RNN\TDD\generalization\slice_9\20260225_164540\result.csv
RNN,TDD,generalization,A,2e-07,24.0,vanilla,20.0,0.13714077,0.21191217,0.38064742,0.59830785,0.3320020525,RNN\TDD\generalization\slice_13\20260225_164539\result.csv
RNN,TDD,generalization,A,2e-07,24.0,vanilla,25.0,0.13742639,0.21107502,0.38037392,0.59794617,0.331705375,RNN\TDD\generalization\slice_16\20260225_164550\result.csv
RNN,TDD,generalization,A,2e-07,27.0,vanilla,0.0,0.17531611,0.27983692,0.5010296,0.6964144,0.4131492575,RNN\TDD\generalization\slice_0\20260225_164445\result.csv
RNN,TDD,generalization,A,2e-07,27.0,vanilla,5.0,0.14878568,0.24390039,0.4603905,0.6658576,0.3797335425,RNN\TDD\generalization\slice_3\20260225_164528\result.csv
RNN,TDD,generalization,A,2e-07,27.0,vanilla,10.0,0.14088055,0.23062883,0.4404538,0.65158516,0.365887085,RNN\TDD\generalization\slice_6\20260225_164536\result.csv
RNN,TDD,generalization,A,2e-07,27.0,vanilla,15.0,0.13852862,0.22574624,0.4340173,0.64591104,0.3610508,RNN\TDD\generalization\slice_9\20260225_164540\result.csv
RNN,TDD,generalization,A,2e-07,27.0,vanilla,20.0,0.13792272,0.22469917,0.43289706,0.64478374,0.3600756725,RNN\TDD\generalization\slice_13\20260225_164539\result.csv
RNN,TDD,generalization,A,2e-07,27.0,vanilla,25.0,0.13745071,0.22385298,0.4311729,0.6435602,0.35900919750000004,RNN\TDD\generalization\slice_16\20260225_164550\result.csv
RNN,TDD,generalization,A,2e-07,30.0,vanilla,0.0,0.21376489,0.35814124,0.5185767,0.68155843,0.44301031500000004,RNN\TDD\generalization\slice_0\20260225_164445\result.csv
RNN,TDD,generalization,A,2e-07,30.0,vanilla,5.0,0.19320993,0.32647818,0.48849422,0.65041107,0.41464835,RNN\TDD\generalization\slice_3\20260225_164528\result.csv
RNN,TDD,generalization,A,2e-07,30.0,vanilla,10.0,0.18322957,0.32476714,0.47605988,0.6397161,0.4059431725,RNN\TDD\generalization\slice_6\20260225_164536\result.csv
RNN,TDD,generalization,A,2e-07,30.0,vanilla,15.0,0.18011643,0.31177735,0.46894643,0.63207823,0.39822961,RNN\TDD\generalization\slice_9\20260225_164540\result.csv
RNN,TDD,generalization,A,2e-07,30.0,vanilla,20.0,0.17921764,0.31104642,0.4670991,0.6304176,0.39694519,RNN\TDD\generalization\slice_13\20260225_164539\result.csv
RNN,TDD,generalization,A,2e-07,30.0,vanilla,25.0,0.17892654,0.31201246,0.46608698,0.6295801,0.39665152,RNN\TDD\generalization\slice_16\20260225_164550\result.csv
RNN,TDD,generalization,A,2e-07,33.0,vanilla,0.0,0.25327924,0.4133613,0.66682035,0.8824785,0.5539848475,RNN\TDD\generalization\slice_0\20260225_164445\result.csv
RNN,TDD,generalization,A,2e-07,33.0,vanilla,5.0,0.22534521,0.36772397,0.62449664,0.83275485,0.5125801675,RNN\TDD\generalization\slice_3\20260225_164528\result.csv
RNN,TDD,generalization,A,2e-07,33.0,vanilla,10.0,0.22042732,0.3611088,0.6169918,0.829732,0.50706498,RNN\TDD\generalization\slice_6\20260225_164536\result.csv
RNN,TDD,generalization,A,2e-07,33.0,vanilla,15.0,0.21565078,0.3544792,0.60607165,0.82305735,0.499814745,RNN\TDD\generalization\slice_9\20260225_164540\result.csv
RNN,TDD,generalization,A,2e-07,33.0,vanilla,20.0,0.2146749,0.35212487,0.60405797,0.82361907,0.4986192025,RNN\TDD\generalization\slice_13\20260225_164539\result.csv
RNN,TDD,generalization,A,2e-07,33.0,vanilla,25.0,0.21462466,0.35245323,0.6041343,0.8212889,0.4981252725,RNN\TDD\generalization\slice_16\20260225_164550\result.csv
RNN,TDD,generalization,A,2e-07,36.0,vanilla,0.0,0.2965066,0.51708055,0.8329846,1.0867053,0.6833192625,RNN\TDD\generalization\slice_0\20260225_164445\result.csv
RNN,TDD,generalization,A,2e-07,36.0,vanilla,5.0,0.2761612,0.504124,0.7990757,1.038146,0.654376725,RNN\TDD\generalization\slice_3\20260225_164528\result.csv
RNN,TDD,generalization,A,2e-07,36.0,vanilla,10.0,0.26733539,0.48283988,0.7903494,1.0501252,0.6476624675,RNN\TDD\generalization\slice_6\20260225_164536\result.csv
RNN,TDD,generalization,A,2e-07,36.0,vanilla,15.0,0.26427335,0.47672397,0.7811106,1.0332581,0.638841505,RNN\TDD\generalization\slice_9\20260225_164540\result.csv
RNN,TDD,generalization,A,2e-07,36.0,vanilla,20.0,0.26382938,0.475981,0.7813917,1.0324545,0.638414145,RNN\TDD\generalization\slice_13\20260225_164539\result.csv
RNN,TDD,generalization,A,2e-07,36.0,vanilla,25.0,0.2634463,0.47436893,0.77873975,1.0323176,0.6372181450000001,RNN\TDD\generalization\slice_16\20260225_164550\result.csv
RNN,TDD,generalization,A,2e-07,39.0,vanilla,0.0,0.3284087,0.49289393,0.7768656,0.9770468,0.6438037575,RNN\TDD\generalization\slice_0\20260225_164445\result.csv
RNN,TDD,generalization,A,2e-07,39.0,vanilla,5.0,0.30392417,0.4632281,0.7440731,0.9608155,0.6180102175,RNN\TDD\generalization\slice_3\20260225_164528\result.csv
RNN,TDD,generalization,A,2e-07,39.0,vanilla,10.0,0.29869378,0.4530213,0.73614264,0.9528682,0.61018148,RNN\TDD\generalization\slice_6\20260225_164536\result.csv
RNN,TDD,generalization,A,2e-07,39.0,vanilla,15.0,0.29460138,0.44699317,0.7284331,0.9496805,0.6049270375,RNN\TDD\generalization\slice_9\20260225_164540\result.csv
RNN,TDD,generalization,A,2e-07,39.0,vanilla,20.0,0.29434863,0.44557098,0.7287543,0.9500841,0.6046895025,RNN\TDD\generalization\slice_13\20260225_164539\result.csv
RNN,TDD,generalization,A,2e-07,39.0,vanilla,25.0,0.2942877,0.44472522,0.72862124,0.9499991,0.6044083149999999,RNN\TDD\generalization\slice_16\20260225_164550\result.csv
RNN,TDD,generalization,A,2e-07,42.0,vanilla,0.0,0.33551922,0.5609597,0.8158829,1.0477304,0.6900230549999999,RNN\TDD\generalization\slice_0\20260225_164445\result.csv
RNN,TDD,generalization,A,2e-07,42.0,vanilla,5.0,0.31045523,0.52070814,0.7953254,1.0513817,0.6694676175000001,RNN\TDD\generalization\slice_3\20260225_164528\result.csv
RNN,TDD,generalization,A,2e-07,42.0,vanilla,10.0,0.30536768,0.5123303,0.7856133,1.0342299,0.659385295,RNN\TDD\generalization\slice_6\20260225_164536\result.csv
RNN,TDD,generalization,A,2e-07,42.0,vanilla,15.0,0.30143607,0.5035139,0.77893656,1.0287883,0.6531687075,RNN\TDD\generalization\slice_9\20260225_164540\result.csv
RNN,TDD,generalization,A,2e-07,42.0,vanilla,20.0,0.30024832,0.5032492,0.77621484,1.0262127,0.651481265,RNN\TDD\generalization\slice_13\20260225_164539\result.csv
RNN,TDD,generalization,A,2e-07,42.0,vanilla,25.0,0.30015016,0.50332284,0.77655214,1.0264813,0.65162661,RNN\TDD\generalization\slice_16\20260225_164550\result.csv
RNN,TDD,generalization,A,2e-07,45.0,vanilla,0.0,0.3972924,0.6863943,0.99938565,1.1183918,0.8003660375,RNN\TDD\generalization\slice_0\20260225_164445\result.csv
RNN,TDD,generalization,A,2e-07,45.0,vanilla,5.0,0.37013003,0.64944303,0.97875273,1.1113888,0.7774286475000001,RNN\TDD\generalization\slice_3\20260225_164528\result.csv
RNN,TDD,generalization,A,2e-07,45.0,vanilla,10.0,0.363387,0.6352748,0.9760137,1.1171257,0.7729503,RNN\TDD\generalization\slice_6\20260225_164536\result.csv
RNN,TDD,generalization,A,2e-07,45.0,vanilla,15.0,0.3595227,0.62666,0.96582377,1.1139255,0.7664829925,RNN\TDD\generalization\slice_9\20260225_164540\result.csv
